datetime,low,high,open,close,volumefrom,volumeto
2020-01-01,7150.0,7237.35,7168.36,7178.68,1119.11,8052270.93
2020-01-02,6900.0,7184.94,7178.68,6950.56,3972.71,27928978.29
2020-01-03,6853.53,7402.31,6950.56,7338.91,8072.73,58367332.83
2020-01-04,7256.03,7396.1,7338.91,7344.48,3256.74,23825437.64
2020-01-05,7310.0,7495.0,7344.48,7356.7,2707.27,20108463.48
2020-01-06,7342.46,7817.0,7356.7,7762.74,6728.28,51148366.7
2020-01-07,7697.03,8220.0,7762.74,8159.01,12158.32,96360835.32
2020-01-08,7872.09,8463.57,8159.01,8044.44,11913.23,97929528.57
2020-01-09,7737.97,8048.94,8044.44,7806.78,5957.24,47018267.8
2020-01-10,7667.0,8200.0,7806.78,8200.0,8999.99,71487988.31
2020-01-11,8000.0,8286.0,8200.0,8016.22,3788.33,30769860.95
2020-01-12,7960.0,8190.0,8016.22,8180.76,2056.09,16671798.24
2020-01-13,8039.0,8196.81,8180.76,8105.01,4011.44,32494162.71
2020-01-14,8105.01,8895.0,8105.01,8813.04,17009.43,146225207.42
2020-01-15,8555.0,8903.2,8813.04,8809.17,8606.88,75401269.55
2020-01-16,8573.91,8852.35,8809.17,8710.15,6713.26,58128480.46
2020-01-17,8661.52,9015.22,8710.15,8892.63,9363.16,83202108.28
2020-01-18,8798.9,9000.1,8892.63,8908.53,3678.01,32722278.87
2020-01-19,8461.38,9188.1,8908.53,8696.6,8785.45,77156049.64
2020-01-20,8507.93,8740.54,8696.6,8625.17,4420.2,38176413.57
2020-01-21,8480.0,8778.66,8625.17,8717.89,3394.69,29315872.02
2020-01-22,8567.68,8792.98,8717.89,8655.93,3143.81,27226881.83
2020-01-23,8280.0,8665.95,8655.93,8378.44,8611.01,72408778.79
2020-01-24,8212.9,8530.7,8378.44,8422.13,6430.43,53848152.42
2020-01-25,8252.72,8437.47,8422.13,8329.5,2812.79,23426249.24
2020-01-26,8276.22,8600.0,8329.5,8590.48,6340.59,53453535.6
2020-01-27,8546.55,9004.35,8590.48,8894.54,9619.77,84430635.62
2020-01-28,8876.0,9413.24,8894.54,9400.0,9565.56,86973753.2
2020-01-29,9215.5,9443.96,9400.0,9289.18,6481.92,60511710.82
2020-01-30,9166.07,9570.0,9289.18,9500.0,7945.16,74656133.86
2020-01-31,9195.93,9529.35,9500.0,9327.85,5009.62,46781868.72
2020-02-01,9280.33,9464.16,9327.85,9377.17,1669.0,15647313.66
2020-02-02,9135.0,9474.28,9377.17,9329.39,3015.79,28176260.6
2020-02-03,9211.07,9615.0,9329.39,9288.09,4758.13,44541630.34
2020-02-04,9075.0,9348.6,9288.09,9159.37,4867.23,44773399.1
2020-02-05,9142.52,9775.0,9159.37,9618.42,8063.97,76512667.13
2020-02-06,9521.0,9859.57,9618.42,9754.63,7554.49,73394159.76
2020-02-07,9706.94,9878.0,9754.63,9803.42,4013.49,39274637.38
2020-02-08,9658.58,9948.97,9803.42,9902.0,3268.74,32063962.56
2020-02-09,9885.04,10178.54,9902.0,10173.97,4830.34,48619500.95
2020-02-10,9731.2,10199.85,10173.97,9850.01,7560.67,74963300.95
2020-02-11,9706.94,10383.9,9850.01,10268.98,8127.6,81821348.98
2020-02-12,10247.35,10495.0,10268.98,10348.78,6553.41,67795650.93
2020-02-13,10068.0,10500.5,10348.78,10228.67,9347.45,95971600.41
2020-02-14,10093.26,10398.0,10228.67,10364.04,6190.38,63465786.55
2020-02-15,9739.0,10408.04,10364.04,9899.78,5762.31,57929002.53
2020-02-16,9598.49,10051.24,9899.78,9912.89,4133.48,40778597.95
2020-02-17,9467.57,9973.45,9912.89,9697.15,5913.2,57252913.03
2020-02-18,9602.6,10288.0,9697.15,10185.17,6754.35,67153716.79
2020-02-19,9312.0,10300.0,10185.17,9595.72,9936.82,98785031.86
2020-02-20,9396.91,9706.27,9595.72,9612.76,6608.49,63258478.74
2020-02-21,9562.6,9773.2,9612.76,9696.13,4271.47,41404137.04
2020-02-22,9568.51,9722.39,9696.13,9668.13,2096.56,20253010.07
2020-02-23,9664.08,10024.08,9668.13,9965.21,3329.22,32927432.12
2020-02-24,9480.0,10027.66,9965.21,9652.58,5877.01,57123425.65
2020-02-25,9234.21,9682.73,9652.58,9305.4,6280.0,59384596.89
2020-02-26,8627.78,9369.99,9305.4,8779.36,11564.2,103821757.03
2020-02-27,8520.0,8974.75,8779.36,8816.5,9273.9,81515059.44
2020-02-28,8421.49,8900.94,8816.5,8703.84,6546.98,56592181.78
2020-02-29,8525.0,8805.06,8703.84,8527.74,2338.07,20286638.54
2020-03-01,8410.0,8756.11,8527.74,8528.95,4156.57,35511261.83
2020-03-02,8486.72,8980.34,8528.95,8917.34,6186.86,54353354.13
2020-03-03,8660.04,8921.8,8917.34,8755.45,4629.97,40663925.38
2020-03-04,8663.76,8850.0,8755.45,8753.28,3353.23,29341557.58
2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.69,58265604.82
2020-03-06,8990.01,9187.85,9066.65,9153.79,4136.42,37642647.03
2020-03-07,8859.49,9219.13,9153.79,8893.93,2805.59,25374792.8
2020-03-08,7995.48,8901.12,8893.93,8033.7,9068.89,76135548.37
2020-03-09,7636.0,8191.13,8033.7,7936.25,12177.39,95866831.83
2020-03-10,7733.99,8158.42,7936.25,7885.92,8274.95,65746742.7
2020-03-11,7591.99,7988.78,7885.92,7934.57,7289.61,56863822.03
2020-03-12,4776.59,7969.9,7934.57,4841.67,58513.39,360210571.57
2020-03-13,3850.0,5990.35,4841.67,5622.74,54419.64,284267182.43
2020-03-14,5051.0,5663.01,5622.74,5169.37,15370.87,82874138.92
2020-03-15,5092.34,5965.77,5169.37,5343.64,16589.3,89752311.59
2020-03-16,4435.89,5353.04,5343.64,5033.42,34905.46,170219112.51
2020-03-17,4936.0,5569.9,5033.42,5324.99,17517.84,93134794.19
2020-03-18,5006.87,5452.43,5324.99,5406.92,22559.23,118551265.57
2020-03-19,5266.38,6433.98,5406.92,6181.18,24783.73,146253518.53
2020-03-20,5670.0,7139.0,6181.18,6210.14,30082.5,193439601.27
2020-03-21,5866.44,6461.91,6210.14,6187.78,11796.73,72583889.46
2020-03-22,5705.0,6419.0,6187.78,5813.15,10813.38,65253784.14
2020-03-23,5686.34,6629.79,5813.15,6493.51,19053.8,118385188.51
2020-03-24,6400.01,6893.0,6493.51,6768.64,19719.09,131376646.8
2020-03-25,6457.17,6989.04,6768.64,6692.22,16675.74,111416237.44
2020-03-26,6528.07,6798.89,6692.22,6760.72,7393.71,49294382.86
2020-03-27,6210.0,6872.67,6760.72,6376.03,10816.29,71901745.73
2020-03-28,6030.51,6376.03,6376.03,6253.08,11613.49,72147462.54
2020-03-29,5869.0,6278.24,6253.08,5870.9,9298.94,56233063.89
2020-03-30,5856.0,6630.0,5870.9,6407.77,14974.44,94589749.29
2020-03-31,6337.42,6527.24,6407.77,6421.14,6342.3,40889445.98
2020-04-01,6137.71,6710.21,6421.14,6652.07,11319.15,71960130.69
2020-04-02,6575.13,7236.39,6652.07,6801.99,17212.82,117398261.41
2020-04-03,6610.0,7047.96,6801.99,6742.57,10570.11,72358605.3
2020-04-04,6655.54,7014.0,6742.57,6879.61,6018.52,40962523.5
2020-04-05,6678.51,6914.01,6879.61,6775.2,3981.98,27031800.42
2020-04-06,6773.75,7376.59,6775.2,7352.43,13683.04,97422008.84
2020-04-07,7077.0,7469.0,7352.43,7202.73,11669.01,85195615.03
2020-04-08,7152.0,7428.95,7202.73,7367.36,8720.21,63711657.24
2020-04-09,7107.38,7376.59,7367.36,7293.93,8324.92,60735239.87
2020-04-10,6750.15,7306.1,7293.93,6877.03,10727.87,74421521.65
2020-04-11,6771.24,6955.59,6877.03,6883.18,3326.67,22836390.23
2020-04-12,6790.74,7201.76,6883.18,6908.24,7264.52,51063776.08
2020-04-13,6542.91,6914.01,6908.24,6864.22,10837.57,73070898.94
2020-04-14,6766.96,6991.0,6864.22,6879.75,7275.69,50059446.72
2020-04-15,6598.55,6940.0,6879.75,6619.0,8109.73,54918729.97
2020-04-16,6472.67,7224.18,6619.0,7111.67,15726.7,109502622.67
2020-04-17,6995.39,7158.22,7123.05,7024.19,8539.62,60386632.15
2020-04-18,7020.13,7306.15,7024.19,7262.26,5102.5,36602893.61
2020-04-19,7057.46,7276.21,7262.26,7126.4,4662.19,33388014.35
2020-04-20,6757.75,7220.0,7126.4,6841.0,11365.01,79382776.01
2020-04-21,6774.48,6950.98,6841.0,6854.98,5570.96,38214451.94
2020-04-22,6819.59,7171.26,6854.98,7137.79,6273.41,44249617.74
2020-04-23,7031.07,7756.69,7137.79,7484.58,14779.55,109374199.45
2020-04-24,7391.57,7612.91,7484.58,7505.53,7357.11,55377242.13
2020-04-25,7432.8,7723.77,7505.53,7547.56,3800.83,28741430.1
2020-04-26,7485.0,7718.0,7547.56,7701.73,5247.54,39949338.76
2020-04-27,7637.03,7813.68,7701.73,7786.41,6878.02,53067907.41
2020-04-28,7650.0,7798.42,7786.41,7767.79,7248.96,55957597.43
2020-04-29,7717.14,8970.0,7767.79,8790.32,26396.1,219862359.85
2020-04-30,8407.0,9485.26,8790.32,8627.32,24057.74,214743005.89
2020-05-01,8616.17,9075.0,8627.32,8832.44,11379.69,100246596.31
2020-05-02,8760.0,9022.0,8832.44,8983.79,5524.27,49175891.32
2020-05-03,8723.78,9207.82,8983.79,8915.98,9218.27,82923756.88
2020-05-04,8528.42,8974.34,8915.98,8882.87,10018.97,87869078.41
2020-05-05,8760.1,9120.0,8882.87,9034.85,9592.13,85676075.46
2020-05-06,8921.03,9417.95,9034.85,9154.32,15110.94,139147123.7
2020-05-07,9030.03,10074.0,9154.32,10000.0,25012.9,241313478.93
2020-05-08,9725.0,10048.38,10000.0,9801.35,19203.48,190431352.84
2020-05-09,9515.4,9914.0,9801.35,9546.56,11278.63,109506263.43
2020-05-10,8109.0,9565.2,9546.56,8731.17,31639.43,274667237.43
2020-05-11,8181.0,9182.97,8731.17,8571.98,34465.19,299207513.01
2020-05-12,8534.97,8984.87,8571.98,8825.46,14010.26,123118461.28
2020-05-13,8804.47,9418.46,8825.46,9315.5,12762.85,116070755.77
2020-05-14,9254.85,9945.34,9315.5,9793.5,19936.19,192594447.17
2020-05-15,9112.0,9844.66,9793.5,9306.21,17324.14,164450498.65
2020-05-16,9216.08,9590.0,9306.21,9389.07,6170.1,58076014.31
2020-05-17,9326.53,9894.88,9389.07,9665.7,9515.79,92332110.81
2020-05-18,9451.2,9966.12,9665.7,9721.91,12362.33,120325308.22
2020-05-19,9455.05,9903.89,9721.91,9787.65,12149.69,117603182.46
2020-05-20,9100.0,9843.87,9787.65,9516.51,12351.43,118302861.45
2020-05-21,8800.0,9573.29,9516.51,9062.47,16879.83,154720870.13
2020-05-22,8924.91,9272.97,9062.47,9171.96,7261.28,66290367.84
2020-05-23,9084.83,9316.12,9171.96,9183.46,3477.28,31965817.4
2020-05-24,8669.0,9310.91,9183.46,8718.77,8855.48,79788785.68
2020-05-25,8630.0,8984.16,8718.77,8903.56,8919.92,78497049.75
2020-05-26,8690.0,9012.0,8903.56,8840.91,5923.01,52400584.28
2020-05-27,8810.99,9230.21,8840.91,9210.0,6867.67,62443847.94
2020-05-28,9105.79,9625.01,9210.0,9577.38,11523.41,108191478.21
2020-05-29,9330.0,9610.0,9581.49,9421.04,7114.42,67253090.51
2020-05-30,9326.28,9758.27,9421.04,9705.1,6781.84,64706290.97
2020-05-31,9373.96,9711.7,9705.1,9446.34,5698.0,54324245.54
2020-06-01,9416.5,10429.26,9446.34,10203.64,12109.14,119481686.45
2020-06-02,9135.68,10241.26,10203.64,9525.73,22725.12,222782211.57
2020-06-03,9380.99,9699.95,9525.73,9661.59,6928.76,66167305.9
2020-06-04,9430.0,9888.0,9668.0,9791.92,8957.42,86989254.71
2020-06-05,9592.74,9856.48,9791.92,9619.99,7157.37,69598704.37
2020-06-06,9525.76,9744.39,9619.99,9669.85,4047.27,38944240.62
2020-06-07,9356.0,9829.31,9669.85,9750.04,6762.65,64865372.78
2020-06-08,9645.0,9813.67,9750.04,9783.0,5379.08,52321749.26
2020-06-09,9566.81,9897.46,9783.0,9776.84,6922.8,67296776.41
2020-06-10,9578.0,10011.4,9776.84,9894.32,7107.2,69805944.46
2020-06-11,9078.91,9981.24,9894.32,9264.26,16389.44,156090301.99
2020-06-12,9230.0,9555.0,9264.26,9463.07,6934.14,65258966.27
2020-06-13,9345.71,9500.0,9463.07,9473.46,2938.68,27705239.61
2020-06-14,9235.01,9479.59,9473.46,9329.99,3477.25,32581551.05
2020-06-15,8900.0,9505.4,9329.99,9435.15,11765.11,108092261.86
2020-06-16,9374.9,9596.31,9435.15,9530.3,6864.22,65155250.36
2020-06-17,9230.32,9566.53,9530.3,9461.29,5902.37,55634030.64
2020-06-18,9250.0,9478.69,9461.29,9374.78,3997.01,37553641.92
2020-06-19,9225.15,9429.99,9374.78,9304.32,5305.91,49452467.2
2020-06-20,9138.0,9400.0,9304.32,9355.46,3071.79,28573341.43
2020-06-21,9271.52,9421.26,9355.46,9283.03,1435.21,13411174.02
2020-06-22,9267.2,9798.76,9283.03,9683.12,6615.65,63078286.44
2020-06-23,9571.0,9725.3,9683.12,9622.81,4866.11,46909443.28
2020-06-24,9193.99,9666.35,9622.81,9286.06,10072.58,94516911.2
2020-06-25,8989.0,9343.49,9286.06,9239.48,8701.25,80007371.47
2020-06-26,9024.61,9289.71,9239.48,9158.26,7912.38,72394589.37
2020-06-27,8830.63,9189.0,9158.26,9009.3,4399.68,39682291.38
2020-06-28,8933.06,9191.72,9009.3,9118.01,3231.86,29337702.62
2020-06-29,9014.92,9240.36,9118.01,9188.88,4942.73,45004912.08
2020-06-30,9060.0,9201.95,9188.88,9132.96,2781.63,25424763.41
2020-07-01,9089.8,9300.0,9132.96,9233.38,4321.57,39791807.48
2020-07-02,8939.0,9268.54,9233.38,9092.92,6866.05,62528364.8
2020-07-03,9027.17,9127.11,9092.92,9063.08,3510.0,31905807.44
2020-07-04,9045.94,9196.0,9063.08,9138.52,2180.37,19850822.9
2020-07-05,8905.0,9147.37,9138.52,9076.82,3067.88,27761771.27
2020-07-06,9060.5,9376.34,9076.82,9348.22,5361.35,49559304.52
2020-07-07,9201.78,9385.81,9348.22,9257.16,4702.83,43560405.95
2020-07-08,9228.91,9479.57,9257.16,9437.16,6275.55,58669357.69
2020-07-09,9157.11,9448.5,9437.16,9234.9,4575.45,42541096.4
2020-07-10,9053.14,9318.92,9234.9,9283.53,3910.33,35920454.04
2020-07-11,9180.0,9304.95,9283.53,9238.3,1453.17,13418262.17
2020-07-12,9153.48,9347.76,9238.3,9306.17,2037.15,18855332.75
2020-07-13,9190.49,9351.17,9306.17,9233.1,3875.17,35960270.75
2020-07-14,9095.0,9282.08,9233.1,9251.59,4479.91,41285831.29
2020-07-15,9153.38,9276.98,9251.59,9190.07,3810.05,35100830.99
2020-07-16,9026.51,9217.5,9190.07,9132.87,5541.85,50474457.26
2020-07-17,9073.53,9184.28,9132.87,9156.5,3593.5,32814246.99
2020-07-18,9122.72,9214.63,9156.5,9177.43,1358.29,12449177.45
2020-07-19,9106.3,9243.36,9177.43,9211.99,1585.4,14518309.98
2020-07-20,9128.21,9224.73,9211.99,9162.43,3064.81,28118444.21
2020-07-21,9152.23,9442.89,9162.43,9391.25,5559.47,51926108.51
2020-07-22,9280.8,9573.0,9391.25,9539.51,5520.76,51836755.69
2020-07-23,9453.38,9690.0,9539.51,9617.2,10413.94,99406145.74
2020-07-24,9474.35,9650.55,9617.2,9547.91,8012.91,76622832.6
2020-07-25,9532.79,9751.82,9547.91,9710.98,5065.45,48814031.53
2020-07-26,9657.0,10200.0,9710.98,9944.65,9090.21,90135501.79
2020-07-27,9933.77,11417.11,9944.65,11046.19,27736.83,292753089.6
2020-07-28,10583.48,11263.85,11046.19,10939.27,17062.37,187091285.1
2020-07-29,10855.81,11358.47,10939.27,11111.17,12452.86,138589548.02
2020-07-30,10832.0,11189.0,11111.17,11112.12,10456.85,115275100.38
2020-07-31,10973.8,11457.95,11112.12,11356.74,10417.51,117100831.15
2020-08-01,11228.0,11883.36,11356.74,11817.49,11195.81,130224577.62
2020-08-02,10559.59,12100.0,11817.49,11071.66,12656.41,142785762.42
2020-08-03,10933.26,11480.0,11071.66,11236.39,6984.67,78813104.71
2020-08-04,11000.79,11420.0,11236.39,11192.42,5522.11,61940578.47
2020-08-05,11094.35,11795.86,11192.42,11755.24,7514.79,86847559.79
2020-08-06,11575.57,11913.5,11755.24,11770.08,9855.99,115864299.62
2020-08-07,11219.0,11920.0,11770.08,11600.85,10503.36,122342727.37
2020-08-08,11527.0,11817.95,11600.85,11776.9,3983.75,46582799.67
2020-08-09,11527.92,11808.28,11776.9,11683.03,2649.49,30909847.9
2020-08-10,11510.0,12080.0,11683.03,11895.12,7701.73,91514254.01
2020-08-11,11130.0,11945.05,11895.12,11392.64,10470.69,120956546.54
2020-08-12,11150.0,11625.0,11392.64,11565.35,5668.6,64989838.17
2020-08-13,11270.91,11806.61,11565.35,11793.26,6839.55,78891169.32
2020-08-14,11652.01,11862.0,11793.26,11779.77,5526.8,64934759.24
2020-08-15,11667.7,11986.93,11779.77,11852.2,3983.18,47294347.31
2020-08-16,11685.97,11938.55,11852.2,11914.02,2494.17,29525249.63
2020-08-17,11771.44,12473.0,11914.02,12298.38,9778.33,118965074.54
2020-08-18,11823.0,12408.53,12298.38,11958.1,8818.19,106555723.86
2020-08-19,11574.4,12022.18,11958.1,11757.55,9401.5,110701736.98
2020-08-20,11675.29,11894.12,11757.55,11859.37,4191.76,49473772.45
2020-08-21,11485.49,11887.67,11859.37,11531.74,6391.18,74905546.02
2020-08-22,11367.0,11694.02,11531.74,11667.7,3401.42,39269409.68
2020-08-23,11524.7,11715.09,11667.7,11644.65,1632.87,18977422.92
2020-08-24,11588.61,11832.55,11644.65,11761.8,2887.06,33911948.54
2020-08-25,11112.75,11772.22,11761.8,11328.88,7073.69,80762613.33
2020-08-26,11250.14,11549.8,11328.88,11469.3,4272.58,48632097.8
2020-08-27,11122.72,11602.92,11469.3,11330.0,7796.16,88467523.2
2020-08-28,11277.95,11555.61,11330.0,11536.58,6046.5,69254870.55
2020-08-29,11423.64,11592.0,11536.58,11471.71,2095.94,24123105.95
2020-08-30,11458.62,11715.69,11471.71,11708.97,2328.66,27068361.45
2020-08-31,11573.39,11780.0,11708.97,11655.0,4534.22,52999207.96
2020-09-01,11515.0,12065.82,11655.0,11923.96,7960.82,94697974.81
2020-09-02,11155.32,11956.45,11923.96,11398.44,13056.07,149589893.22
2020-09-03,9987.86,11477.35,11398.44,10160.0,18554.73,199600735.77
2020-09-04,9902.43,10646.75,10160.0,10456.32,17415.36,180567453.37
2020-09-05,9850.0,10567.9,10456.32,10167.19,12165.47,124026091.02
2020-09-06,10000.0,10353.39,10167.19,10260.17,5121.25,52194906.94
2020-09-07,9880.0,10415.66,10260.17,10377.14,8725.09,88189272.89
2020-09-08,9825.07,10446.18,10377.14,10123.96,10560.87,106644193.93
2020-09-09,9981.38,10353.39,10123.96,10232.8,5872.22,59881808.62
2020-09-10,10220.0,10495.75,10232.8,10342.59,10223.19,105719876.58
2020-09-11,10200.5,10409.44,10342.59,10393.04,5245.74,54033653.85
2020-09-12,10275.0,10482.42,10393.04,10443.33,2509.24,26026019.88
2020-09-13,10214.9,10576.78,10443.33,10334.78,4325.11,44764868.74
2020-09-14,10250.13,10765.03,10334.78,10675.15,7325.23,77266025.82
2020-09-15,10611.17,10940.01,10675.15,10783.83,6456.66,69707532.15
2020-09-16,10662.81,11100.0,10783.83,10951.54,8300.24,90789916.42
2020-09-17,10739.23,11054.0,10951.54,10940.47,5525.72,60068052.25
2020-09-18,10816.54,11040.18,10940.47,10931.2,4398.92,48037947.48
2020-09-19,10890.53,11183.01,10931.2,11077.22,2253.35,24883441.33
2020-09-20,10755.9,11079.25,11077.22,10923.5,3250.02,35438004.62
2020-09-21,10286.56,10996.98,10923.5,10411.29,9948.02,105170547.94
2020-09-22,10353.39,10573.05,10411.29,10534.31,4800.6,50241913.21
2020-09-23,10138.3,10541.39,10534.31,10233.42,5711.36,59279113.12
2020-09-24,10193.2,10795.53,10233.42,10744.02,6703.92,70427765.15
2020-09-25,10553.14,10762.65,10744.02,10689.81,6346.72,67663104.89
2020-09-26,10655.29,10830.0,10689.81,10729.09,2550.32,27347735.93
2020-09-27,10593.58,10807.14,10729.09,10780.66,2286.86,24496017.09
2020-09-28,10628.52,10950.0,10780.66,10689.48,4991.57,54261165.88
2020-09-29,10636.66,10865.0,10689.48,10836.42,4029.39,43240291.78
2020-09-30,10658.56,10847.5,10836.42,10778.22,4304.62,46247317.6
2020-10-01,10437.08,10940.22,10778.22,10622.71,8678.35,92766078.67
2020-10-02,10380.0,10667.53,10622.71,10578.54,8333.46,87627773.65
2020-10-03,10500.0,10605.79,10578.54,10553.66,1134.8,11975845.62
2020-10-04,10524.81,10699.88,10553.66,10669.63,1057.78,11238120.45
2020-10-05,10620.71,10805.82,10669.63,10795.0,3618.02,38756784.1
2020-10-06,10525.0,10801.86,10795.0,10606.33,4800.7,51103858.73
2020-10-07,10547.71,10682.56,10606.33,10669.14,5560.25,59068239.87
2020-10-08,10535.06,10957.0,10669.14,10925.2,6969.04,75109562.94
2020-10-09,10826.4,11118.49,10925.2,11052.0,5355.34,58978316.71
2020-10-10,11052.0,11496.06,11052.0,11301.2,3270.37,37090500.87
2020-10-11,11272.11,11447.44,11301.2,11372.93,2177.65,24760115.52
2020-10-12,11175.99,11731.7,11372.93,11535.98,7088.23,81272304.47
2020-10-13,11314.53,11567.4,11535.98,11427.98,5097.96,58286126.94
2020-10-14,11287.42,11555.1,11427.98,11428.84,3788.25,43215383.86
2020-10-15,11250.01,11623.6,11428.84,11511.11,4864.43,55519244.9
2020-10-16,11200.0,11548.65,11511.11,11321.86,4309.22,48847324.61
2020-10-17,11264.01,11415.48,11321.86,11365.8,1124.42,12751808.46
2020-10-18,11352.79,11526.34,11365.8,11519.97,1047.17,11987530.53
2020-10-19,11409.94,11840.0,11519.97,11764.14,5459.93,63658430.8
2020-10-20,11680.0,12059.94,11764.14,11921.11,5859.84,69612470.31
2020-10-21,11899.1,13235.0,11921.11,12802.67,20093.61,252863284.87
2020-10-22,12686.73,13208.25,12802.67,12983.26,9277.56,120267676.23
2020-10-23,12729.82,13037.26,12983.26,12941.59,4996.4,64526705.98
2020-10-24,12887.38,13182.83,12941.59,13122.73,2820.82,36821705.67
2020-10-25,12903.74,13363.53,13122.73,13039.09,3658.6,47845374.45
2020-10-26,12773.5,13250.0,13039.09,13066.73,5725.2,74788651.05
2020-10-27,13057.09,13788.0,13066.73,13647.9,11242.75,151171567.91
2020-10-28,12892.0,13864.89,13647.9,13274.73,10670.86,142691342.5
2020-10-29,12993.0,13650.0,13274.73,13468.44,8894.96,118490203.35
2020-10-30,13129.26,13675.56,13468.44,13562.13,8981.12,120405656.89
2020-10-31,13420.97,14100.0,13562.13,13816.08,6337.39,87241558.79
2020-11-01,13629.31,13907.47,13816.08,13762.0,2534.09,34875344.36
2020-11-02,13220.0,13842.5,13762.0,13563.72,7065.41,95702657.74
2020-11-03,13287.7,14083.76,13563.72,14041.58,7225.87,98510026.22
2020-11-04,13520.87,14277.5,14041.58,14160.59,10926.33,151965232.2
2020-11-05,14100.0,15770.58,14160.59,15605.04,18422.63,275183510.53
2020-11-06,15196.01,15968.98,15605.04,15598.09,13479.47,209882776.61
2020-11-07,14351.0,15778.6,15598.09,14838.97,10933.92,164850613.39
2020-11-08,14727.19,15664.9,14838.97,15489.15,5046.5,76984757.68
2020-11-09,14824.66,15854.48,15489.15,15332.04,14466.08,222261730.9
2020-11-10,15092.47,15482.76,15332.04,15313.65,8966.48,137414341.91
2020-11-11,15290.85,15991.01,15313.65,15707.89,10013.26,156732759.25
2020-11-12,15481.0,16369.99,15707.89,16300.0,16261.47,259198499.72
2020-11-13,15970.33,16494.52,16300.0,16335.58,7843.22,127681269.23
2020-11-14,15715.1,16341.89,16335.58,16086.34,5046.33,80655331.91
2020-11-15,15786.46,16170.0,16086.34,15975.49,3225.71,51544809.35
2020-11-16,15875.5,16894.93,15975.49,16724.62,7511.71,123266891.1
2020-11-17,16570.0,17868.0,16724.62,17680.63,9824.74,169577027.74
2020-11-18,17041.47,18483.0,17680.63,17785.95,15717.92,280945357.61
2020-11-19,17346.62,18189.97,17785.95,17825.47,10506.7,186936815.96
2020-11-20,17755.81,18824.88,17825.47,18687.65,10020.01,184068115.5
2020-11-21,18333.45,18977.0,18687.65,18725.0,5937.51,111093107.9
2020-11-22,17600.0,18770.55,18725.0,18435.2,6417.22,117382677.73
2020-11-23,18001.95,18786.31,18435.2,18383.35,9412.09,173587680.28
2020-11-24,18068.56,19442.13,18383.35,19160.85,13262.83,251204225.16
2020-11-25,18470.91,19490.0,19160.85,18732.43,8962.62,170770460.46
2020-11-26,16218.0,18911.04,18732.43,17160.09,21424.99,367461144.57
2020-11-27,16435.47,17471.89,17160.09,17154.39,8964.83,151877681.86
2020-11-28,16875.01,17896.03,17154.39,17741.79,4471.52,77855085.76
2020-11-29,17534.87,18352.47,17741.79,18192.03,3736.16,67393875.41
2020-11-30,18192.03,19864.15,18192.03,19700.19,10612.67,202854958.36
2020-12-01,18100.0,19918.01,19700.19,18771.43,11799.59,225745303.6
2020-12-02,18334.0,19346.9,18771.43,19226.55,6749.36,127787962.16
2020-12-03,18881.62,19621.0,19226.55,19448.4,6196.53,119698552.79
2020-12-04,18573.89,19552.5,19448.4,18673.76,6261.7,119320703.11
2020-12-05,18500.0,19185.17,18673.76,19162.16,2376.72,45099564.95
2020-12-06,18870.62,19418.39,19162.16,19380.58,2503.45,47970667.29
2020-12-07,18905.0,19431.0,19380.58,19173.5,4323.27,82914592.37
2020-12-08,18163.52,19300.55,19173.5,18316.43,5979.97,112420360.67
2020-12-09,17640.33,18654.92,18316.43,18556.64,8906.95,162438255.41
2020-12-10,17908.0,18562.13,18556.64,18250.3,6784.46,123858294.23
2020-12-11,17569.58,18290.43,18250.3,18040.02,6687.92,119696677.08
2020-12-12,18022.55,18956.46,18040.02,18815.63,3515.33,65052423.89
2020-12-13,18628.1,19416.64,18815.63,19162.36,4251.96,81378675.48
2020-12-14,18979.21,19346.9,19162.36,19274.33,3618.38,69353305.92
2020-12-15,19050.0,19567.84,19274.33,19434.87,6750.77,130572007.93
2020-12-16,19277.66,21576.76,19434.87,21365.7,14974.62,305411951.27
2020-12-17,21244.04,23777.0,21365.7,22814.24,22626.69,515466569.05
2020-12-18,22360.93,23284.68,22814.24,23136.14,11360.34,259866354.57
2020-12-19,22719.78,24217.38,23136.14,23842.99,8672.04,203709712.93
2020-12-20,23092.77,24298.04,23842.99,23470.85,5095.96,120302318.26
2020-12-21,21864.86,24123.83,23470.85,22732.01,12675.13,291898841.06
2020-12-22,22383.59,23843.21,22732.01,23835.1,9367.61,216786900.44
2020-12-23,22624.92,24096.9,23835.1,23247.71,11541.97,271104879.96
2020-12-24,22700.1,23779.14,23247.71,23726.28,7185.48,166747478.67
2020-12-25,23403.82,24777.0,23726.28,24705.15,6469.23,156127792.99
2020-12-26,24485.32,26809.5,24705.15,26466.28,7491.46,191884953.51
2020-12-27,25770.0,28377.94,26466.28,26259.6,13234.33,358402043.14
2020-12-28,26079.6,27473.49,26259.6,27037.91,7987.78,215371703.98
2020-12-29,25831.85,27395.0,27037.91,27370.0,9577.28,255273840.61
2020-12-30,27328.37,29010.32,27370.0,28881.3,11741.73,330879918.31
2020-12-31,27930.75,29300.0,28881.3,28992.79,9477.68,273138207.62
